TELERIDE_NUMBER,STOP_NAME,STATUS,point
7320,SB 12 ST SE @ 42 AV SE,ACTIVE,POINT (-114.03414174634 51.0155956257112)
4330,EB Maryvale DR @ 42 ST NE,ACTIVE,POINT (-113.969966974309 51.0560985736266)
6437,EB Oakmoor DR @ Oakmoor CR SW,ACTIVE,POINT (-114.128826724338 50.9627430813904)
6163,WB Deer Ridge DR @ Deermont RD SE,ACTIVE,POINT (-114.015089600324 50.9234503204918)
8258,SB Nose Hill DR @ Crowfoot RD NW,INACTIVE,POINT (-114.196928351118 51.1256821652446)
4807,SB Macleod TR @  53 AV SW,ACTIVE,POINT (-114.070260479993 51.005218942211)
7028,EB Beddington BV @ Bedridge WY NE,ACTIVE,POINT (-114.066051958235 51.1250688825437)
8623,NB 16 AV NW @ 43 ST NW,ACTIVE,POINT (-114.158369491108 51.0683182381184)
5186,WB Elbow DR@ 4 ST SW,ACTIVE,POINT (-114.072548705455 51.0297695035872)
4907,SB 52 ST SE @ N. of Prestwick GA,ACTIVE,POINT (-113.958426456944 50.9268172360263)
9649,NB Westwinds DR @ 54 AV NE,ACTIVE,POINT (-113.976057003443 51.1025627518491)
5884,EB 33 ST SE @ 28 ST SE,INACTIVE,POINT (-113.990933752573 51.0323271476373)
8659,WB 17 AV SW @ 39 ST SW,ACTIVE,POINT (-114.144607364206 51.0378528822547)
9345,SB Hidden Creek BV @ Hidden Creek HT NW,ACTIVE,POINT (-114.100965628547 51.1595985632191)
5943,SB Everridge DR@ Evermeadow AV SW,ACTIVE,POINT (-114.123668003271 50.9136746741309)
7006,SB Centre ST N @ 78 AV N,ACTIVE,POINT (-114.071599016745 51.1223404903765)
2436,NB Douglas Glen Term south bay,ACTIVE,POINT (-113.99768586288 50.9530654824104)
6649,WB 34 AV SE @ 28 ST SE,INACTIVE,POINT (-113.992040744215 51.0233876139405)
9792,WB Kensington RD @ Crowchild TR NW,ACTIVE,POINT (-114.11894909095 51.0525381245687)
9091,WB Deer Ridge DR @ Deerview DR SE,ACTIVE,POINT (-114.019778374637 50.9253512200296)
9474,SB 52 ST SE @ Erin Woods DR (N. Leg) SE,ACTIVE,POINT (-113.958575262088 51.023474098527)
6559,EB Sunmills DR @ Sunlake RD SE,ACTIVE,POINT (-114.037759818965 50.8979333525794)
8448,SB Country Hills RD @ Country Hills DR NW,ACTIVE,POINT (-114.073120345594 51.1450616514603)
3476,WB 34 AV SW @ 2 ST SW,ACTIVE,POINT (-114.068800408572 51.023279185107)
9438,SB Falconridge BV @ Taracove Estate DR NE,ACTIVE,POINT (-113.946991128558 51.118474543819)
2414,EB 104 AV NE @ 36 ST NE,ACTIVE,POINT (-113.980376788585 51.1469026774211)
7459,WB 17 AV SW @ 35 ST SW,ACTIVE,POINT (-114.138747457552 51.0378866465327)
2032,SB Nolan Hill Dr @ NolanCrest Heights NW,ACTIVE,POINT (-114.162237451593 51.1762050170188)
3610,SB 52 St @ Mckenzie Towne Li SE,ACTIVE,POINT (-113.956968121882 50.9154308348161)
5635,NB Oakfield DR @  Oakwood DR SW,ACTIVE,POINT (-114.132596226041 50.9665236547556)
6517,SB Strathcona DR @ Strathcona PL SW,ACTIVE,POINT (-114.168671402306 51.0457218406383)
5371,NB Harvest Hills BV @ Harvest Oak GA NE,ACTIVE,POINT (-114.063908924993 51.1462247835443)
6904,SB 4 ST SW @ 55 AV SW,ACTIVE,POINT (-114.071647158068 51.0044801695326)
3593,NB Mahogany BV @ 300 Marquis CO SE,ACTIVE,POINT (-113.910490863999 50.9012712019622)
3749,WB Mount Royal CI @ MRU East Entrance,INACTIVE,POINT (-114.130270644439 51.011152934095)
7654,SB California BV @ 400 California PL NE,ACTIVE,POINT (-113.926337417442 51.0763127719856)
6385,NB 52 ST NE @ 32 AV NE,INACTIVE,POINT (-113.958229410682 51.0820769845547)
2165,SB 5 ST SW @ 5 AV SW,ACTIVE,POINT (-114.073787211555 51.0484109760195)
3478,SB 8 ST @ 4 AV SW,INACTIVE,POINT (-114.081185995535 51.0496386400839)
2266,WB Richardson WY @ Richardson LI SW,INACTIVE,POINT (-114.134554382394 51.0149820039615)
7461,WB 6 AV SE @ Macleod TR,INACTIVE,POINT (-114.057466678148 51.0473982246645)
9884,SB Tuscany Springs BV @  N. of Tuscarora MR NW,ACTIVE,POINT (-114.237412798639 51.1327238318357)
5239,EB Northmount DR @ Charleswood DR NW,ACTIVE,POINT (-114.11669387024 51.0890462568426)
9805,EB 9 AV @ 12 ST SE,ACTIVE,POINT (-114.033982596768 51.0410203622424)
7918,EB 17 AV SW @ 14 ST SW,ACTIVE,POINT (-114.093889292849 51.0377233515201)
2142,Southland LRT Station WB,INACTIVE,POINT (-114.077716665904 50.9642170659137)
3881,WB 4 AV SW @ 2 ST SW,ACTIVE,POINT (-114.067532391877 51.0495673327322)
6253,Whitehorn LRT Station,INACTIVE,POINT (-113.982668914001 51.0869942923009)
9215,NB James McKevitt RD @  Shawnessy BV SW,ACTIVE,POINT (-114.099861054733 50.9146324312731)
4885,SB 4 ST NW @ Simons CR NW,ACTIVE,POINT (-114.071582157319 51.1049872833025)
9823,WB 6 AV SE @ Macleod TR,INACTIVE,POINT (-114.057437614847 51.047406487245)
2026,12 AV NW @ 1 ST NW - Crescent Heights,INACTIVE,POINT (-114.065164841285 51.0624047243186)
7246,SB Arbour Ridge WY @ Arbour Ridge HT NW,ACTIVE,POINT (-114.191206482852 51.1396482864929)
6544,SB Sarcee RD @ 44 AV SW,ACTIVE,POINT (-114.137294963338 51.0154000296742)
8783,EB 26 AV SW @ 26A ST SW,ACTIVE,POINT (-114.12454199413 51.029991069551)
4198,NB 12 ST SW @ 96 AV SW,INACTIVE,POINT (-114.089948941133 50.9685533496252)
8205,EB 61 AV SE @ 36 ST SE,INACTIVE,POINT (-113.980125062368 50.9989192251831)
9577,WB Kincora DR @ Kincora Glen GR NW,ACTIVE,POINT (-114.133072555569 51.1613079483025)
6534,WB Scenic Acres BV @ Nose Hill DR NW,ACTIVE,POINT (-114.205889372543 51.1183593149074)
8606,Richmond Road Terminal SB,ACTIVE,POINT (-114.1604400587 51.0186366667073)
9013,EB 78 AV NE @ Huntington RD,ACTIVE,POINT (-114.059830930721 51.1212965960805)
9912,Shawnessy LRT Station,INACTIVE,POINT (-114.070108672768 50.9107803379014)
4047,WB Northmount DR @ 26 ST NW,ACTIVE,POINT (-114.12264686357 51.0904702891482)
2047,WB Nolan Hill DR NW @ Nolanfield PT NW,ACTIVE,POINT (-114.166086140462 51.1788249561557)
7882,WB Castleridge DR @ Castleridge RD NE,ACTIVE,POINT (-113.952839327117 51.1082289798069)
4277,EB 78 AV SE @ 22 ST SE,INACTIVE,POINT (-114.00530235833 50.9831608634634)
9895,NB Tusslewood DR @ Tusslewood HT NW,ACTIVE,POINT (-114.25100388767 51.1364469305007)
6639,SB Bowness RD @ 52 ST NW,ACTIVE,POINT (-114.170480668856 51.0771212292626)
3457,WB Symons Valley PY (128 Av NW) @ Shaganappi TR NW,ACTIVE,POINT (-114.152324891595 51.1681368647027)
5916,EB Hawkwood RD @ Hawkwood WY NW,ACTIVE,POINT (-114.190352437648 51.129463875695)
8188,WB 54 AV SE @ 36 ST SE,INACTIVE,POINT (-113.982237326462 51.0050275457372)
7369,SB Woodbine BV @ Woodmark CR SW,ACTIVE,POINT (-114.12599974345 50.9457810746579)
8702,SB Elbow DR @ 96 AV SW,ACTIVE,POINT (-114.084886633638 50.9684090274011)
5174,SB Centre ST N @ 28 AV N,ACTIVE,POINT (-114.062651062192 51.0775266751024)
5752,SB Crowchild TR@ 26 AV SW Overpass,ACTIVE,POINT (-114.118345517107 51.0303150395775)
8081,SB 3 ST SE @ 9 AV SE,INACTIVE,POINT (-114.055816299887 51.0446221740458)
6025,EB 12 AV NE @ 33 ST NE,ACTIVE,POINT (-113.985159772908 51.0625814103889)
4245,WB Oakwood DR @ Oakcliffe DR SW,ACTIVE,POINT (-114.136210152428 50.966360529574)
6489,WB 90 AV SE @ 44 ST SE,ACTIVE,POINT (-113.970877550888 50.972386866163)
8007,NB Sierra Morena BV @ Sierra Morena MEWS SW,ACTIVE,POINT (-114.17588321238 51.015134478251)
6116,NB Acadia DR @ Southland DR SE,ACTIVE,POINT (-114.048269702075 50.9644663552683)
4032,NB 22A ST NW @ N. of 12 AV NW,ACTIVE,POINT (-114.114967192345 51.0640161330074)
5256,NB Edmonton TR @ 11 AV NE,ACTIVE,POINT (-114.055692031679 51.0627707572489)
5603,EB 50 AV SW @ 20 ST SW,ACTIVE,POINT (-114.108597530062 51.0086393266033)
9681,WB 17 AV SW @ Aspen Summit DR,ACTIVE,POINT (-114.204355901748 51.0381714941622)
8416,WB Laguna WY @ Los Alamos PL NE,INACTIVE,POINT (-113.928116286872 51.0925597315462)
7728,SB 5 ST SE @ 71 AV SE,INACTIVE,POINT (-114.049944764349 50.9883724492502)
2409,NB Cityscape DR@ Cityscape MR NE,ACTIVE,POINT (-113.966137393567 51.1507857870582)
7173,NB Silvergrove DR @ Silver Springs RI NW,ACTIVE,POINT (-114.193513247403 51.1138802358261)
8889,Reserved for Rt 406,INACTIVE,POINT (-114.046696474125 51.0424570761907)
7493,SB 19 ST SE @ 2 AV SE,ACTIVE,POINT (-114.008489944281 51.0505658790996)
6173,EB Southland DR @ Southport RD SW,ACTIVE,POINT (-114.07378463139 50.9649074025265)
4528,EB 76 AV SE @ 20A ST SE,ACTIVE,POINT (-114.009617117366 50.9849805511125)
5467,WB Northmount Dr @ Charleswood DR NW,ACTIVE,POINT (-114.117908273205 51.0894989776607)
9108,EB Woodfield RD @ Woodhaven CR SW,ACTIVE,POINT (-114.12651753058 50.9336956615144)
5388,EB 7 ST SE@ MacDonald AV,ACTIVE,POINT (-114.045900681274 51.0410166470367)
7437,SB Niven RD @ Norquay DR NW,ACTIVE,POINT (-114.092210069977 51.0972992596376)
9773,WB Cranston AV @ Cranberry RD SE,ACTIVE,POINT (-113.977052611134 50.8795484875014)
3497,WB Country Village WY @ Harvest Hills BV N,ACTIVE,POINT (-114.068670963204 51.1568241308681)
2195,EB Sage Hill BV @ Sage Hill PS NW,ACTIVE,POINT (-114.145889887022 51.1704966163501)
4660,SB 30 ST SW @ Oakfield DR SW,ACTIVE,POINT (-114.129674961243 50.9536071466954)
3955,NB 53 ST NW @ Dalhurst GA,ACTIVE,POINT (-114.155843194547 51.1136799533755)
7491,EB Centre AV @  E. of 23 ST E,ACTIVE,POINT (-114.003362180162 51.0523818244966)
4638,WB 8 AV SW @ 45 ST SW,INACTIVE,POINT (-114.153339930425 51.0451332618195)
6442,EB Willingdon BV @ Wilderness DR SE,ACTIVE,POINT (-114.058250423066 50.9528179667523)
8173,EB 76 AV SE @ 44 ST SE,INACTIVE,POINT (-113.969283442493 50.9850466127724)
4179,EB 98 AV SW @ Palishall RD,INACTIVE,POINT (-114.110117117867 50.9649348011843)
2188,WB Freeport BV @ 19 St NE,ACTIVE,POINT (-114.013991223214 51.1509173034161)
8536,WB 17 AV SW @ 27 ST SW,ACTIVE,POINT (-114.127235156502 51.0378738461432)
5989,SB Centre ST S @ 60 AV S,ACTIVE,POINT (-114.063928896904 50.998700444695)
2015,Stop 4 - Dartmouth Rd - Bldg R,ACTIVE,POINT (-114.04707386122 51.0254014176369)
3800,EB Country Village RD @ Country Village  LI NE,ACTIVE,POINT (-114.066892728262 51.1602775826521)
4325,EB 4 AV NE @ 59 ST NE,ACTIVE,POINT (-113.946182154136 51.0559827377361)
2426,EB 61 AV SW @ 3 ST SW,ACTIVE,POINT (-114.068981507831 50.9975807158462)
9323,SB Bonaventure DR @ 129 AV SE,ACTIVE,POINT (-114.064787653553 50.9365396946111)
8128,WB Marbank DR @ Marlyn WY NE,ACTIVE,POINT (-113.971093254565 51.0635487014331)
5784,NB Chaparral BV @ Chaparral Ridge PA SE,ACTIVE,POINT (-114.024338563578 50.8842339592995)
8022,Foothills Hospital (Women's Health Centre),ACTIVE,POINT (-114.132816091084 51.0653101576889)
3900,YYC Airport Domestic Terminal,ACTIVE,POINT (-114.010976130776 51.1326489805796)
3423,NB Mahogany BV @ Masters RO  SE,ACTIVE,POINT (-113.911638635874 50.892895465117)
9142,SB Saddletowne CI @ Saddleridge DR NE,ACTIVE,POINT (-113.949547672573 51.1258722553163)
9558,EB Saddlemont BV @ Saddlelake DR NE,ACTIVE,POINT (-113.933888970146 51.1296810605779)
8178,WB 76 AV SE @ 48 ST SE,INACTIVE,POINT (-113.965171525811 50.9851646472794)
4702,WB 38 AV SW @ 15 ST SW,ACTIVE,POINT (-114.09819288044 51.0202274323072)
3510,SB McIvor BV @ New Brighton AV SE,INACTIVE,POINT (-113.932671842943 50.9224503870683)
8252,NB Sunmills DR @ Sunbank WY SE,ACTIVE,POINT (-114.047939010716 50.9029588071672)
7141,NB Silver Ridge DR @ Silver Mead RD NW,ACTIVE,POINT (-114.1977300059 51.1067767631191)
4409,NB Lake Bonavista DR @ 120 AV SE,ACTIVE,POINT (-114.048860752825 50.9457086793318)
9901,SB Hamptons DR @ Hampstead RD NW,ACTIVE,POINT (-114.132515722618 51.1413693137291)
7313,EB Mount McKenzie DR @ Mount Douglas MR SE,ACTIVE,POINT (-113.981740985401 50.9217467744696)
2277,NB Aero DR @ S of Aero GT NE,ACTIVE,POINT (-114.031674254169 51.1184960786455)
8802,NB Bowness RD @ 51 ST NW,ACTIVE,POINT (-114.169331854366 51.0765267308711)
7007,SB Harvest Hills BV @ Country Hills BV NW,ACTIVE,POINT (-114.065697230204 51.1522961990277)
6148,SB 52 ST SE @ 5 AV SE,ACTIVE,POINT (-113.956377741143 51.0487290279851)
7229,SB Hawkwood RD @ Hawkfield WY NW,ACTIVE,POINT (-114.188450330904 51.1283027986255)
7535,NB Centre ST N @ 68 AV N,ACTIVE,POINT (-114.06476777053 51.1137661294345)
9862,NB New Brighton DR @ Brightstone BA SE,ACTIVE,POINT (-113.954551964878 50.9201136661365)
7664,NB Inverness GA @ Promenade WY SE,ACTIVE,POINT (-113.965018473533 50.9141077698311)
5420,NB 10 ST SW @ Prospect AV,ACTIVE,POINT (-114.085717531656 51.0322217133792)
3508,SB Ogden RD @ 50 AV SE,ACTIVE,POINT (-114.011446442934 51.0082229244012)
6342,Chinook LRT Station WB,ACTIVE,POINT (-114.067062963396 50.9973760166665)
8878,EB 130 AV SE @ 50 ST SE,ACTIVE,POINT (-113.961120566518 50.9315559543856)
4132,WB 46 AV SE @ 11 ST SE,ACTIVE,POINT (-114.041219312372 51.0121196501294)
9232,SB Midpark DR @ Midbend CR SE,ACTIVE,POINT (-114.057692510127 50.9109319908363)
7247,NB Arbour Ridge WY @ Arbour Ridge HT NW,ACTIVE,POINT (-114.190561570006 51.1403793352951)
7897,WB Rundlehorn DR @ Pineset PL NE,ACTIVE,POINT (-113.955641324158 51.0716922334684)
8049,WB 5 AV NW @ 12 ST NW,ACTIVE,POINT (-114.092244364491 51.0571472573913)
7017,NB Canterbury DR @ Cannell RD SW,ACTIVE,POINT (-114.075073777993 50.9407198164627)
8412,NB Elbow DR @ 50 AV SW,ACTIVE,POINT (-114.081183779093 51.009261428132)
5855,WB 76 AV SE @ Ogden RD,ACTIVE,POINT (-113.999447727914 50.9851153494875)
2377,WB 6 AV SW @ 9 ST SW,ACTIVE,POINT (-114.083084973009 51.0480787049249)
7105,WB Westwinds DR @ 44 ST NE,ACTIVE,POINT (-113.971123955295 51.1002221860733)
2613,EB Canada Olympic Dr @ W of Na'a Dr,INACTIVE,POINT (-114.213138648532 51.0821385242346)
8578,NB Tuscany Springs BV @ Tuscarora ME NW,ACTIVE,POINT (-114.236762642205 51.1307323664664)
9018,NB 4 ST NE @ Hunterhorn GA,ACTIVE,POINT (-114.052419353159 51.116486517141)
5714,NB 19 ST NE @ 27 AV NE,ACTIVE,POINT (-114.011529073659 51.0773542501523)
9434,WB 16 AV NW @ 10 ST NW,ACTIVE,POINT (-114.085941947543 51.0670464082518)
3367,NB 85 ST @ Bow TR SW,INACTIVE,POINT (-114.210821627618 51.0523658614817)
9252,WB 88 AV NE @ Saddlecrest BV,ACTIVE,POINT (-113.941795876437 51.1326416535075)
6121,Heritage LRT Station,ACTIVE,POINT (-114.074597658482 50.979345815233)
7691,EB 43 AV NE @ 68 ST NE,ACTIVE,POINT (-113.934221595033 51.0916047415486)
5816,WB Bow TR @ Spruce DR SW,ACTIVE,POINT (-114.13636206532 51.0419109079812)
2572,WB Lakeview DR @ N. of La Salle CR (N. Leg) SW,ACTIVE,POINT (-114.137945788323 51.006825935891)
8210,SB 44 ST SE @ 64 AV SE,ACTIVE,POINT (-113.970220076252 50.9962608610913)
5961,SB 4 ST SE @ 5 AV SE,INACTIVE,POINT (-114.052960805331 51.0481768961813)
6634,WB Riverglen DR @ Riverstone PL SE,INACTIVE,POINT (-114.008028126553 50.9737949391905)
6474,WB Palliser DR @ 19 ST SW,ACTIVE,POINT (-114.106983633679 50.966764092745)
5797,NB Crowchild TR @ N. of Flanders AV SW,ACTIVE,POINT (-114.117659735521 51.0190725610167)
5288,NB 14 ST SW@ 17 AV SW,ACTIVE,POINT (-114.094582029222 51.0382802809488)
5667,EB Bow Tr @ 24 ST SW,ACTIVE,POINT (-114.118639884056 51.0414309053579)
9063,NB Northmount DR @ Hendon DR NW,ACTIVE,POINT (-114.07814785261 51.0958060603467)
2309,SB 10 ST NW @ S.of Gladstone RD,ACTIVE,POINT (-114.086050080798 51.0562382034335)
8352,EB Martindale BV @ Martha's WY NE,ACTIVE,POINT (-113.960925310013 51.1226157239118)
9976,EB 9 AV SW @ 11 ST SW,ACTIVE,POINT (-114.087598058536 51.0452212416584)
4088,WB Martindale BV @ Martha's WY NE,ACTIVE,POINT (-113.961592994131 51.1226780639656)
9187,EB @ Fish Creek-Lacombe Station,ACTIVE,POINT (-114.074571146017 50.9240124751349)
4511,NB Ogden RD @ 17A ST SE,ACTIVE,POINT (-114.017323381764 51.0176857649259)
2215,NB Walgrove DR SE @ 210 AV SE,ACTIVE,POINT (-114.021441217364 50.8637220868237)
6798,SB Home RD @ 20 AV NW,ACTIVE,POINT (-114.164519328094 51.0779391094666)
5403,NB University DR @ McMahon Stadium,ACTIVE,POINT (-114.125205726974 51.0710956187729)
5452,NB 4 ST SW@ 6 AV SW,ACTIVE,POINT (-114.071353650099 51.0480351510479)
2330,SB 68 ST NE @ Laguna WY,ACTIVE,POINT (-113.93535330844 51.0841055617538)
2103,EB 9 AV SE @ Centre ST S,INACTIVE,POINT (-114.062158619664 51.0445120584074)
6608,WB 43 ST NW @ Bowness RD,ACTIVE,POINT (-114.156309540495 51.0688527618049)
6681,SB Lake Fraser DR @ S. of Lake Fraser GA SE,ACTIVE,POINT (-114.067395586381 50.9385302035196)
6828,EB 6 Street SW CTrain Station,ACTIVE,POINT (-114.074858491576 51.0467647671157)
9851,SB New Brighton DR @ New Brighton CI SE,ACTIVE,POINT (-113.954891498147 50.9197087488672)
5980,EB 42 AV SE @ Blackfoot TR,ACTIVE,POINT (-114.047575788385 51.0158012018082)
9279,WB Strathcona DR @ 69 ST SW,ACTIVE,POINT (-114.188435229691 51.0480522255292)
2243,NB Walden DR @ acr nleg of Walden CR SE,ACTIVE,POINT (-114.037519813289 50.8733075974642)
2246,SB Legacy Village Li @ 210 Av SE,ACTIVE,POINT (-114.026256842531 50.8638099050568)
2001,Manchester Bldg E - STOP - 1,ACTIVE,POINT (-114.053218581659 51.0287912410998)
2298,NB East Hills SQ @ East Hills BV SE,ACTIVE,POINT (-113.910986360484 51.0409706067499)
6953,WB Heritage DR @ 5 ST SW,ACTIVE,POINT (-114.07960799412 50.9796556803269)
6549,NB Sarcee RD @ 34 AV SW,ACTIVE,POINT (-114.129390784139 51.0230854239697)
4853,WB 12 AV NW @ 2 ST NW,ACTIVE,POINT (-114.067868789175 51.0634368898674)
2122,WB Auburn Bay DR @ Auburn Glen WY SE,ACTIVE,POINT (-113.954912193891 50.8962110232665)
3561,WB Old Banff Coach RD @ West Springs GA SW,ACTIVE,POINT (-114.189181795789 51.0657843170742)
3440,NB Cranston AV @ Cranarch CR SE,ACTIVE,POINT (-113.970589752703 50.8667397626369)
7215,SB Hawkwood HL @ Hawkley Valley RD NW,ACTIVE,POINT (-114.179369335347 51.1255564775616)
7427,EB 20 AV NW @ 16 ST NW,ACTIVE,POINT (-114.099175399375 51.0704700414161)
4641,WB Bow TR @ 26 ST SW,INACTIVE,POINT (-114.123987436129 51.0417066446507)
2132,WB New Brighton DR @ BrightonCrest PT SE,ACTIVE,POINT (-113.938641119615 50.9234824214296)
6703,EB 50 AV SW @ Richard RD,ACTIVE,POINT (-114.128500771768 51.0086448332838)
7950,SB 37 ST SW @ 41 AV SW,ACTIVE,POINT (-114.141318332895 51.0174504807321)
4015,NB Edgedale DR @ Edgehill DR NW,ACTIVE,POINT (-114.157074557576 51.1229474354155)
3966,WB 32 AV NW @ Collegiate BV,ACTIVE,POINT (-114.138072106331 51.0815927226652)
8821,WB Bowness RD @  66 ST NW,ACTIVE,POINT (-114.186430090803 51.0886418562392)
7809,SB Laguna WY @ Anaheim PL NE,ACTIVE,POINT (-113.927349871869 51.0851636018268)
2345,NB Abbotsford DR @ Abbeydale DR NE,INACTIVE,POINT (-113.927283172954 51.0612051839802)
7000,EB 5 AV SW @ 6 ST SW,ACTIVE,POINT (-114.076522236074 51.0486683687776)
4468,EB 30 AV SE @ 39 ST SE,ACTIVE,POINT (-113.976456777162 51.0268169743457)
4147,SB Saddlecrest BV @ Saddlecrest PL NE,ACTIVE,POINT (-113.942743535622 51.1351751609641)
7405,EB 8 AV SE @ 5 ST SE,INACTIVE,POINT (-114.050134936833 51.0451084402752)
8055,SB Riverbend DR @ Riverside CL SE,ACTIVE,POINT (-114.025113598273 50.9766423592501)
4309,WB Falconridge DR @ Falchurch RD NE,ACTIVE,POINT (-113.94481116154 51.0999687435886)
7742,NB Centre ST S @ 58 AV S,ACTIVE,POINT (-114.063699356189 51.000754515257)
9836,WB Bowness RD @Home RD NW,ACTIVE,POINT (-114.16463312463 51.0753783833317)
7631,EB Arbour Lake RD @ W. of Crowfoot RI NW,ACTIVE,POINT (-114.213485699489 51.1282008661709)
8946,WB Christie Estates TC @ Christie Estates GD SW,INACTIVE,POINT (-114.181596612576 51.0408265471809)
4986,WB Martindale BV @ Martinbrook RD NE,ACTIVE,POINT (-113.959655942862 51.114307302072)
6212,EB Rundlehorn DR @ 48 ST NE,ACTIVE,POINT (-113.964355157091 51.070749689615)
8361,NB McKenzie Lake BV @ McKenzie Lake WY SE,ACTIVE,POINT (-113.986800102387 50.9079889972356)
7545,WB 78 AV NE @ 21 ST NE,INACTIVE,POINT (-114.009697050412 51.1223359845439)
4838,NB Royal Oak DR @ Royal Birch RD NW,ACTIVE,POINT (-114.214879321685 51.1439925293246)
6931,SB Bowness RD @ 44 ST NW,ACTIVE,POINT (-114.157072437848 51.0699147197627)
5999,WB 6 AV SE @ Macleod TR,ACTIVE,POINT (-114.057466678148 51.0473982246645)
8766,NB 17A ST SW @ 21 AV SW,ACTIVE,POINT (-114.102799081129 51.035318253645)
6936,NB Citadel DR @ Citadel WY NW,ACTIVE,POINT (-114.181540342234 51.14693505261)
5929,SB 21 ST SE @ Riverwood CR,INACTIVE,POINT (-114.010402996903 50.9680989490619)
6210,SB Crowchild TR @ 63 AV SW,ACTIVE,POINT (-114.118097739103 50.9968391031168)
8642,EB 5 AV SW @ 1 ST SW,INACTIVE,POINT (-114.06569646938 51.0483608756609)
6860,WB 6 AV SE @ Macleod TR,INACTIVE,POINT (-114.057466678148 51.0473982246645)
2514,WB Westwinds DR @ 47 ST NE,ACTIVE,POINT (-113.966276109975 51.1002304166805)
2272,WB Skyview Ranch RD @ Skyview Ranch BV NE,ACTIVE,POINT (-113.951744780451 51.1629619392966)
7940,WB 17 AV SW @ 12 ST SW,ACTIVE,POINT (-114.092451916522 51.0378944525389)
7281,Falshire Drive Station (NB),ACTIVE,POINT (-113.949288445962 51.1067564705905)
2361,CE City Hall IB on OB track,INACTIVE,POINT (-114.038212799184 51.0483785578948)
2075,WB Sage Valley Dr @ Sage Berry Rd NW,INACTIVE,POINT (-114.15529408507 51.1801171078842)
3446,EB Evanston WY @ Symons Valley PY (South Leg)  NW,ACTIVE,POINT (-114.107510771815 51.1732491513822)
9172,WB Southland DR @ E. of 14 ST SW,ACTIVE,POINT (-114.091462132657 50.9623485772557)
5829,SB 53 ST NW @ Varsity DR,ACTIVE,POINT (-114.164546047467 51.0928835290655)
6456,SB 45 ST SE @ South Health Campus,ACTIVE,POINT (-113.948632005034 50.8826043631887)
9140,NB Saddletowne CI @ Taravista DR NE,ACTIVE,POINT (-113.944244110011 51.1219827477768)
6527,WB Richmond RD @ 37 ST SW,ACTIVE,POINT (-114.141801391541 51.0223464830333)
2200,WB Front ST @ Main Ent. South Health Campus SE,INACTIVE,POINT (-113.949462164909 50.8814117175719)
7077,EB Edenwold DR @ Edelweiss RD NW,ACTIVE,POINT (-114.139052294054 51.1208525548703)
7124,WB Varsity Estates DR @ Varsity Estates PL NW,ACTIVE,POINT (-114.177242703902 51.1079296228626)
7618,EB Somerset DR@ Somerset WY SW,ACTIVE,POINT (-114.085022571496 50.9009409921835)
6659,NB Centre ST N @ 36 AV N,ACTIVE,POINT (-114.06235601502 51.0853357893461)
9387,SB Fish Creek - Lacombe CTrain Station,ACTIVE,POINT (-114.073393911837 50.923722095463)
7755,NB 9 ST SE @ N. of 42 AV SE,INACTIVE,POINT (-114.040584113309 51.0181067954841)
5398,NB Edgepark BV @ Edgepark DR NW,ACTIVE,POINT (-114.15686381174 51.1363803102147)
9296,EB Shawville GA @ 6 ST SW,ACTIVE,POINT (-114.071390407282 50.8978470582493)
2441,WB 14 AV @ 73 ST SW,ACTIVE,POINT (-114.193766922178 51.0452814725457)
